drug,file,lab,comment
bortezomib,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3164390.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3170445.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3183751.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3188692.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3189339.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3205975.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3217176.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3220078.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3220761.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3225600.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3228889.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3232249.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3237739.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3242858.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3265660.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3281560.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3293491.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3298078.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3306611.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3307794.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3323109.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3340479.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3345320.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3358826.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3368806.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3374071.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3374152.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3374590.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3383607.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3396561.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3398482.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3401360.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3412295.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3417352.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3418597.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3418598.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3418600.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3432644.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3443972.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3448445.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3458649.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3459187.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3469746.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3473138.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3473142.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3478134.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3481157.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3481841.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3494085.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3499622.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3500436.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3501140.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3503453.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3506384.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3511610.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3521846.xml,1,12 silencing of psmb5 mrna expression in these cells did prevent upregulation of the 5 subunit and restored bortezomib sensitivity and induced apoptosis
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3532816.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3534837.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3540804.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3546515.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3557798.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3557809.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3558552.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3565034.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3586414.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3595535.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3597231.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3600058.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3601737.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3608511.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3617567.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3619208.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3629949.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3644010.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3657018.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3669633.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3672410.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3672411.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3675654.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3675789.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3676669.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3689864.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3694760.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3698607.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3700666.xml,0,figure 2b showed that the expression levels of psmb4 psmc2 psmc4 and psmd12 were increased in both aso and bortezomib treated cells compared to control cells while only a moderate increase in nrf1 expression was observed in aso treated cells suggesting that in addition to nrf1 other mediators may also regulate expression of proteasome genes
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3700682.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3703777.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3707969.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3708616.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3711471.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3712795.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3726222.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3730122.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3739300.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3741683.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3744094.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3744338.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3744373.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3746800.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3750091.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3755358.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3758798.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3758888.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3759360.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3760501.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3769940.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3771507.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3773690.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3777729.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3779429.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3782865.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3811025.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3815645.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3817614.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3819933.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3821965.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3832139.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3834223.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3834726.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3839860.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3844018.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3844044.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3844155.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3848062.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3849326.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3852685.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3858457.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3860322.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3860743.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3863635.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3863636.xml,0,early attempts to identify mechanisms of innate bortezomib resistance implicated a role for over expression of proteasome genes and especially of psmd4 \( shaughnessy et al
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3866806.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3881268.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3883926.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3894928.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3895461.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3896232.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3901262.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3903307.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3904350.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3905954.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3907188.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3910142.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3915502.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3915535.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3923468.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3925754.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3926898.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3929968.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3931449.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3943163.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3943695.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3949160.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3951876.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3951913.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3952066.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3962846.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3966568.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3967551.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3969586.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3969839.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3971480.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3976435.xml,0,none
bortezomib,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3982393.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3007601.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3031764.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3034156.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3034822.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3042514.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3058742.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3071437.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3075856.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3088112.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3103121.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3108059.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3116092.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3119744.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3120223.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3120226.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3132406.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3133959.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3148302.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3150192.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3150838.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3157540.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3182461.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3188453.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3217258.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3244509.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3248744.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3249398.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3281746.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3298635.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3313473.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3335395.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3343695.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3394887.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3404253.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3404269.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3405173.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3417133.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3427737.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3442771.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3496081.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3505259.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3536477.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3571729.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3583226.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3587651.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3589759.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3601917.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3607361.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3609888.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3626073.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3671481.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3681953.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3684391.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3694274.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3702179.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3703644.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3711082.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3714795.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3745788.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3753088.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3773615.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3785369.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0037XXXXX\PMC3786354.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3800510.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3804324.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3812675.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3822439.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3862446.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3866691.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3874723.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3889164.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0038XXXXX\PMC3890413.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3928684.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3933266.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3944214.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3947825.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3960343.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3979522.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3991560.xml,0,none
simvastatin,PMC003XXXXXX.xml\PMC0039XXXXX\PMC3993007.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3008332.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3012740.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3052626.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3059511.xml,1,sirolimus \( rapamycin \) belongs to a novel class of immunosuppressive drugs known as proliferation signal inhibitors or mammalian target or sirolimus \( mtor \) inhibitors
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3076606.xml,1,here we examined antigen specific cd8 t cell responses following vaccinia vaccination in non human primates treated with two commonly used clinical immunosuppressive agents sirolimus an inhibitor of the serine threonine kinase mtor that controls cell cycle progression and tacrolimus a calcineurin phosphatase inhibitor that attenuates tcr dependent t cell activation \( 3 \)
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3077032.xml,1,for the trial of sirolimus and sorafenib prior treatment with sorafenib or an mtor inhibitor \( including sirolimus \) was allowed prior therapy with both sorafenib and an mtor inhibitor was not allowed
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3080446.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3093310.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3134936.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3136168.xml,1,sirolimus inhibits the ability of mtor to phosphorylate its downstream targets resulting in decreased cell growth and disregulation of cell cycle proliferation and cell cycle progression
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3151720.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3163055.xml,1,sirolimus inhibits cytokine driven signaling pathways of the t cell via blockade of the mammalian target of rapamycin \( mtor \) and specifically inhibits the progression of cells from the g1 phase to the s phase4
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3174007.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3176735.xml,1,our hypothesis was that suppression of lam cell proliferation and growth by the sirolimus mediated inhibition of the mtor pathway would improve lung function and reduce the size of chylous effusions and lymphangioleiomyomas
sirolimus,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3183290.xml,1,the dual effect of sirolimus on both vegf and mtor may have synergistic qualities in treating the complications of diabetic retinopathy
sirolimus,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3234161.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3237821.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3276600.xml,1,mammalian target of rapamycin inhibitors \( mtor i \) the efficacy of sirolimus has been reported in several previous studies 2541
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3307590.xml,1,sirolimus \( sir \) a novel macrocyclic lactone that inhibits the mammalian target of rapamycin \( mtor \) is used in synergy with cni as a potent immunosuppressive agent in both solid organ transplantation and in hsct7 9
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3358505.xml,1,489 sirolimus an mtor \( mammalian target of rapamycin \) inhibitor exerts its effect by a mechanism that is distinct from other immunusuppressives
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3372620.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3372700.xml,1,as regards molecular events are concerned in hiv induced activation of mtor pathway mtorc1 activation proceeds with the sirolimus sensitive phosphorylation of 4ebp1 which by freeing eif4e promots the initiation phase of mrna translation in kidney cells \( rehman et al
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3374041.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3387300.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3387328.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3387484.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3410651.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3429940.xml,0,sirolimus is an immunosuppressant that forms a complex with \( fk506 binding protein 12 \( fkbp 12 \) which binds and acutely inhibits mtorcl 53 56
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3432261.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3433241.xml,1,sirolimus fkbp complexes inhibit the mammalian target of rapamycin \( mtor \) a kinase that regulates cell cycle entry in response to il 2 signaling and other cellular functions
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3471086.xml,1,these data are distinct from those recently described by procaccini et al \( 54 \) in which transient exposure of mouse and human tregs to sirolimus enhanced their subsequent proliferation in response to cd3 cd28 mediated polyclonal stimulation as part of an oscillatory response to mtor signaling
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3491093.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3496042.xml,1,introductionrapamycin \( sirolimus \) an inhibitor of the mammalian target of rapamycin \( mtor \) is a macrocyclic fermentation product isolated from streptomyces hygroscopius and has been widely used as an immunosuppressive agent for the prophylaxis of allograft rejection 1
sirolimus,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3532932.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3535680.xml,0,none
sirolimus,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3566319.xml,0,none
